date,MACD_Signal,MACD_Hist,MACD
2017-06-09,0.9626,0.0864,1.0491
2017-06-12,0.9474,-0.0611,0.8863
2017-06-13,0.9215,-0.1034,0.8181
2017-06-14,0.8822,-0.1572,0.725
2017-06-15,0.8286,-0.2144,0.6143
2017-06-16,0.7686,-0.2401,0.5285
2017-06-19,0.7198,-0.1951,0.5247
2017-06-20,0.6637,-0.2245,0.4391
2017-06-21,0.6101,-0.2143,0.3958
2017-06-22,0.5594,-0.2028,0.3566
2017-06-23,0.527,-0.1295,0.3976
2017-06-26,0.4958,-0.1249,0.3709
2017-06-27,0.4447,-0.2043,0.2405
2017-06-28,0.3923,-0.2097,0.1826
2017-06-29,0.32,-0.2893,0.0307
2017-06-30,0.2453,-0.2989,-0.0536
2017-07-03,0.1603,-0.3399,-0.1796
2017-07-05,0.0875,-0.2912,-0.2037
2017-07-06,0.0178,-0.2788,-0.261
2017-07-07,-0.0321,-0.1997,-0.2319
2017-07-10,-0.0587,-0.1062,-0.1649
2017-07-11,-0.0689,-0.0409,-0.1098
2017-07-12,-0.0497,0.0769,0.0272
2017-07-13,-0.003,0.1867,0.1836
2017-07-14,0.0745,0.3102,0.3847
2017-07-17,0.1763,0.407,0.5833
2017-07-18,0.2867,0.4416,0.7283
2017-07-19,0.405,0.4733,0.8782
2017-07-20,0.5269,0.4876,1.0144
2017-07-21,0.6365,0.4387,1.0753
2017-07-24,0.7283,0.3672,1.0955
2017-07-25,0.8119,0.3341,1.146
2017-07-26,0.8818,0.2795,1.1613
2017-07-27,0.9232,0.1658,1.089
2017-07-28,0.9407,0.0698,1.0105
2017-07-31,0.9346,-0.0243,0.9103
2017-08-01,0.91,-0.0982,0.8118
2017-08-02,0.868,-0.1681,0.6999
2017-08-03,0.8135,-0.218,0.5954
2017-08-04,0.7606,-0.2115,0.5491
2017-08-07,0.7053,-0.2211,0.4842
2017-08-08,0.6561,-0.1971,0.459
2017-08-09,0.6065,-0.1981,0.4084
2017-08-10,0.5412,-0.2615,0.2796
2017-08-11,0.4854,-0.2229,0.2625
2017-08-14,0.4549,-0.1219,0.333
2017-08-15,0.4349,-0.08,0.3549
2017-08-16,0.4284,-0.026,0.4024
2017-08-17,0.4098,-0.0745,0.3353
2017-08-18,0.385,-0.099,0.286
2017-08-21,0.3514,-0.1344,0.2171
2017-08-22,0.3294,-0.0882,0.2411
2017-08-23,0.3079,-0.0858,0.2222
2017-08-24,0.2868,-0.0845,0.2024
2017-08-25,0.2684,-0.0735,0.1949
2017-08-28,0.2523,-0.0646,0.1876
2017-08-29,0.2413,-0.0439,0.1974
2017-08-30,0.2489,0.0304,0.2793
2017-08-31,0.2793,0.1217,0.401
2017-09-01,0.3086,0.1169,0.4255
2017-09-05,0.3295,0.084,0.4135
2017-09-06,0.3402,0.0425,0.3827
2017-09-07,0.358,0.0712,0.4292
2017-09-08,0.3728,0.0592,0.432
2017-09-11,0.3965,0.0949,0.4915
2017-09-12,0.4224,0.1037,0.5261
2017-09-13,0.4558,0.1337,0.5895
2017-09-14,0.4842,0.1132,0.5974
2017-09-15,0.5153,0.1245,0.6398
2017-09-18,0.543,0.1108,0.6538
2017-09-19,0.5703,0.1093,0.6796
2017-09-20,0.5867,0.0656,0.6523
2017-09-21,0.5824,-0.0173,0.5651
2017-09-22,0.5672,-0.0608,0.5064
2017-09-25,0.5263,-0.1635,0.3629
2017-09-26,0.4703,-0.224,0.2463
2017-09-27,0.4161,-0.2169,0.1992
2017-09-28,0.3652,-0.2036,0.1616
2017-09-29,0.3281,-0.1483,0.1798
2017-10-02,0.3028,-0.1012,0.2016
2017-10-03,0.2799,-0.0915,0.1884
2017-10-04,0.266,-0.0557,0.2103
2017-10-05,0.2782,0.0489,0.3271
2017-10-06,0.306,0.1113,0.4173
2017-10-09,0.3461,0.1602,0.5063
2017-10-10,0.3909,0.1794,0.5703
2017-10-11,0.4376,0.1867,0.6243
2017-10-12,0.4932,0.2222,0.7154
2017-10-13,0.5561,0.2519,0.8081
2017-10-16,0.6218,0.2625,0.8842
2017-10-17,0.6832,0.2458,0.9291
2017-10-18,0.7376,0.2176,0.9552
2017-10-19,0.7878,0.2009,0.9887
2017-10-20,0.8454,0.2301,1.0755
2017-10-23,0.9029,0.23,1.1328
2017-10-24,0.9557,0.2115,1.1672
2017-10-25,0.9971,0.1654,1.1625
2017-10-26,1.0289,0.1271,1.156
2017-10-27,1.1312,0.4093,1.5405
2017-10-30,1.2711,0.5595,1.8306
2017-10-31,1.4129,0.5675,1.9804
2017-11-01,1.5454,0.5298,2.0752
2017-11-02,1.6753,0.5198,2.1952
2017-11-03,1.7946,0.4768,2.2714
2017-11-06,1.9019,0.4296,2.3315
2017-11-07,1.9888,0.3473,2.3361
2017-11-08,2.0583,0.278,2.3362
2017-11-09,2.1011,0.1711,2.2722
2017-11-10,2.1166,0.062,2.1786
2017-11-13,2.1103,-0.0251,2.0852
2017-11-14,2.0878,-0.09,1.9978
2017-11-15,2.0345,-0.2132,1.8213
2017-11-16,1.9635,-0.2838,1.6797
2017-11-17,1.868,-0.3821,1.4859
2017-11-20,1.7599,-0.4325,1.3274
2017-11-21,1.6645,-0.3814,1.2831
2017-11-22,1.5687,-0.3836,1.1851
2017-11-24,1.4763,-0.3695,1.1068
2017-11-27,1.3973,-0.3159,1.0814
2017-11-28,1.3438,-0.214,1.1298
2017-11-29,1.2815,-0.2494,1.032
2017-11-30,1.2271,-0.2173,1.0099
2017-12-01,1.1793,-0.1912,0.9882
2017-12-04,1.0847,-0.3785,0.7062
2017-12-05,0.9714,-0.4534,0.518
2017-12-06,0.869,-0.4095,0.4595
2017-12-07,0.7723,-0.3869,0.3853
2017-12-08,0.709,-0.253,0.456
2017-12-11,0.6855,-0.0939,0.5916
2017-12-12,0.6922,0.0268,0.719
2017-12-13,0.7122,0.08,0.7922
2017-12-14,0.7274,0.0606,0.788
2017-12-15,0.7715,0.1765,0.9479
2017-12-18,0.8222,0.2028,1.025
2017-12-19,0.8637,0.1661,1.0298
2017-12-20,0.8904,0.1067,0.9971
2017-12-21,0.904,0.0545,0.9585
2017-12-22,0.9068,0.0113,0.9182
2017-12-26,0.8989,-0.0316,0.8673
2017-12-27,0.8876,-0.0453,0.8423
2017-12-28,0.8729,-0.0589,0.8139
2017-12-29,0.8519,-0.0839,0.768
2018-01-02,0.8327,-0.0767,0.7561
2018-01-03,0.8202,-0.0502,0.77
2018-01-04,0.8227,0.01,0.8327
2018-01-05,0.8499,0.1087,0.9585
2018-01-08,0.8906,0.1628,1.0534
2018-01-09,0.9346,0.1763,1.1109
2018-01-10,0.97,0.1414,1.1114
2018-01-11,0.9999,0.1199,1.1198
2018-01-12,1.0469,0.188,1.2349
2018-01-16,1.0798,0.1315,1.2113
2018-01-17,1.1282,0.1936,1.3219
2018-01-18,1.1806,0.2096,1.3902
2018-01-19,1.2285,0.1914,1.4199
2018-01-22,1.2939,0.2615,1.5554
2018-01-23,1.3685,0.2985,1.667
2018-01-24,1.4406,0.2884,1.729
2018-01-25,1.5122,0.2864,1.7986
2018-01-26,1.6039,0.3668,1.9707
2018-01-29,1.6975,0.3743,2.0718
2018-01-30,1.7647,0.2687,2.0333
2018-01-31,1.8439,0.3172,2.1611
2018-02-01,1.9105,0.2662,2.1767
2018-02-02,1.9217,0.0447,1.9664
2018-02-05,1.8329,-0.3553,1.4776
2018-02-06,1.735,-0.3915,1.3434
2018-02-07,1.6051,-0.5193,1.0858
2018-02-08,1.385,-0.8804,0.5046
2018-02-09,1.1673,-0.8709,0.2964
2018-02-12,0.975,-0.7693,0.2057
2018-02-13,0.8176,-0.6295,0.1882
2018-02-14,0.7042,-0.4538,0.2504
2018-02-15,0.6521,-0.2082,0.4439
2018-02-16,0.6293,-0.0915,0.5378
2018-02-20,0.636,0.0267,0.6627
2018-02-21,0.6397,0.0151,0.6549
2018-02-22,0.6439,0.0165,0.6604
2018-02-23,0.6837,0.1594,0.8431
2018-02-26,0.764,0.3211,1.0851
2018-02-27,0.8442,0.3208,1.165
2018-02-28,0.9114,0.2687,1.1801
2018-03-01,0.9501,0.1549,1.105
2018-03-02,0.97,0.0796,1.0496
2018-03-05,0.9842,0.057,1.0412
2018-03-06,0.9868,0.0105,0.9973
2018-03-07,0.9884,0.0062,0.9946
2018-03-08,0.996,0.0306,1.0266
2018-03-09,1.0385,0.1698,1.2083
2018-03-12,1.1019,0.2534,1.3553
2018-03-13,1.1348,0.1319,1.2667
2018-03-14,1.1355,0.0027,1.1382
2018-03-15,1.1186,-0.0677,1.0508
2018-03-16,1.0956,-0.0917,1.004
2018-03-19,1.0404,-0.221,0.8194
2018-03-20,0.9692,-0.2847,0.6846
2018-03-21,0.8792,-0.36,0.5193
2018-03-22,0.7372,-0.568,0.1693
2018-03-23,0.5268,-0.8418,-0.3151
2018-03-26,0.3885,-0.553,-0.1645
2018-03-27,0.2331,-0.6215,-0.3884
2018-03-28,0.0734,-0.6392,-0.5658
2018-03-29,-0.051,-0.4974,-0.5484
2018-04-02,-0.1904,-0.5575,-0.7479
2018-04-03,-0.3124,-0.4883,-0.8007
2018-04-04,-0.3747,-0.2492,-0.6239
2018-04-05,-0.3947,-0.0797,-0.4744
2018-04-06,-0.4204,-0.1029,-0.5233
2018-04-09,-0.4388,-0.0738,-0.5126
2018-04-10,-0.4171,0.087,-0.33
2018-04-11,-0.3866,0.122,-0.2646
2018-04-12,-0.3239,0.2508,-0.0731
2018-04-13,-0.2516,0.2894,0.0378
2018-04-16,-0.159,0.3703,0.2113
2018-04-17,-0.0279,0.5243,0.4963
2018-04-18,0.1264,0.6172,0.7435
2018-04-19,0.2816,0.6208,0.9024
2018-04-20,0.4109,0.5172,0.9281
2018-04-23,0.5218,0.4437,0.9655
2018-04-24,0.5786,0.2273,0.8059
2018-04-25,0.5843,0.0228,0.6071
2018-04-26,0.5875,0.0125,0.6
2018-04-27,0.6124,0.0996,0.712
2018-04-30,0.6115,-0.0033,0.6082
2018-05-01,0.6168,0.0212,0.638
2018-05-02,0.6005,-0.0653,0.5352
2018-05-03,0.579,-0.0858,0.4932
2018-05-04,0.5716,-0.0299,0.5417
2018-05-07,0.5889,0.0692,0.658
2018-05-08,0.6129,0.0961,0.709
2018-05-09,0.6565,0.1745,0.831
2018-05-10,0.7241,0.2704,0.9944
2018-05-11,0.7982,0.2963,1.0944
2018-05-14,0.8758,0.3108,1.1866
2018-05-15,0.9384,0.2503,1.1887
2018-05-16,0.9834,0.1798,1.1632
2018-05-17,0.9972,0.0554,1.0526
2018-05-18,0.9914,-0.0231,0.9683
2018-05-21,0.9912,-0.001,0.9902
2018-05-22,0.9906,-0.0025,0.988
2018-05-23,1.006,0.0616,1.0676
2018-05-24,1.0228,0.0671,1.0899
2018-05-25,1.038,0.0609,1.0989
2018-05-29,1.0435,0.022,1.0655
2018-05-30,1.0552,0.047,1.1022
2018-05-31,1.0661,0.0435,1.1096
2018-06-01,1.1046,0.1538,1.2584
2018-06-04,1.1698,0.2609,1.4307
2018-06-05,1.254,0.3369,1.591
2018-06-06,1.3477,0.3746,1.7223
2018-06-07,1.4136,0.2636,1.6771
2018-06-08,1.4674,0.2151,1.6825
2018-06-11,1.4981,0.1231,1.6212
2018-06-12,1.5136,0.0619,1.5755
2018-06-13,1.5079,-0.0229,1.485
2018-06-14,1.4948,-0.0522,1.4427
2018-06-15,1.4539,-0.1638,1.2901
2018-06-18,1.4059,-0.1918,1.2142
2018-06-19,1.3529,-0.2121,1.1408
2018-06-20,1.3125,-0.1616,1.1509
2018-06-21,1.2675,-0.18,1.0875
2018-06-22,1.2074,-0.2403,0.9671
2018-06-25,1.1061,-0.4054,0.7007
2018-06-26,0.9927,-0.4537,0.539
2018-06-27,0.8508,-0.5675,0.2834
2018-06-28,0.714,-0.5472,0.1668
2018-06-29,0.5856,-0.5137,0.0719
2018-07-02,0.4902,-0.3817,0.1085
2018-07-03,0.404,-0.3447,0.0593
2018-07-05,0.3385,-0.2618,0.0767
2018-07-06,0.3111,-0.1099,0.2012
2018-07-09,0.3192,0.0323,0.3515
2018-07-10,0.3527,0.1341,0.4867
2018-07-11,0.3973,0.1787,0.576
2018-07-12,0.481,0.3347,0.8157
2018-07-13,0.6034,0.4896,1.093
2018-07-16,0.734,0.5224,1.2564
2018-07-17,0.8778,0.5753,1.4531
2018-07-18,1.0071,0.5173,1.5244
2018-07-19,1.1068,0.3987,1.5055
2018-07-20,1.21,0.4127,1.6226
2018-07-23,1.3343,0.4973,1.8316
2018-07-24,1.4574,0.4923,1.9497
2018-07-25,1.6205,0.6524,2.2728
2018-07-26,1.7771,0.6265,2.4036
2018-07-27,1.8865,0.4375,2.3239
2018-07-30,1.9193,0.1314,2.0507
2018-07-31,1.9094,-0.0395,1.87
2018-08-01,1.8722,-0.1492,1.723
2018-08-02,1.8359,-0.1448,1.6911
2018-08-03,1.8056,-0.1213,1.6843
2018-08-06,1.7779,-0.1109,1.667
2018-08-07,1.7612,-0.0669,1.6943
2018-08-08,1.7579,-0.0129,1.745
2018-08-09,1.7622,0.017,1.7792
2018-08-10,1.7562,-0.0239,1.7323
2018-08-13,1.7275,-0.1148,1.6128
2018-08-14,1.7037,-0.0953,1.6084
2018-08-15,1.65,-0.2148,1.4351
2018-08-16,1.5763,-0.2949,1.2814
2018-08-17,1.4893,-0.3477,1.1416
2018-08-20,1.384,-0.4216,0.9624
2018-08-21,1.2552,-0.5151,0.74
2018-08-22,1.1328,-0.4893,0.6435
2018-08-23,1.0264,-0.4259,0.6005
2018-08-24,0.9465,-0.3196,0.6269
2018-08-27,0.9044,-0.1682,0.7362
2018-08-28,0.8968,-0.0307,0.8661
2018-08-29,0.9371,0.1613,1.0984
2018-08-30,1.0021,0.2602,1.2623
2018-08-31,1.083,0.3236,1.4066
2018-09-04,1.1573,0.297,1.4542
2018-09-05,1.1694,0.0486,1.2181
2018-09-06,1.1434,-0.1042,1.0391
2018-09-07,1.0837,-0.2389,0.8448
2018-09-10,1.0222,-0.2459,0.7763
2018-09-11,0.9902,-0.1281,0.8621
2018-09-12,0.9835,-0.0265,0.957
2018-09-13,1.0101,0.1061,1.1162
2018-09-14,1.061,0.2038,1.2649
2018-09-17,1.1026,0.1662,1.2688
2018-09-18,1.1506,0.1922,1.3428
2018-09-19,1.1735,0.0915,1.265
2018-09-20,1.2066,0.1323,1.3389
2018-09-21,1.2526,0.1839,1.4365
2018-09-24,1.3079,0.2214,1.5293
2018-09-25,1.3597,0.2073,1.567
2018-09-26,1.396,0.1452,1.5413
2018-09-27,1.4244,0.1134,1.5378
2018-09-28,1.4424,0.072,1.5144
2018-10-01,1.4694,0.1082,1.5777
2018-10-02,1.4901,0.0825,1.5726
2018-10-03,1.5025,0.0498,1.5523
2018-10-04,1.4678,-0.1389,1.3288
2018-10-05,1.3914,-0.3054,1.086
2018-10-08,1.2694,-0.4882,0.7812
2018-10-09,1.1447,-0.4987,0.646
2018-10-10,0.925,-0.8789,0.0461
2018-10-11,0.6511,-1.0955,-0.4443
2018-10-12,0.4146,-0.9462,-0.5316
2018-10-15,0.1815,-0.9325,-0.751
2018-10-16,0.0165,-0.6597,-0.6432
2018-10-17,-0.1017,-0.4728,-0.5745
2018-10-18,-0.2194,-0.471,-0.6904
2018-10-19,-0.3277,-0.433,-0.7606
2018-10-22,-0.408,-0.3215,-0.7296
2018-10-23,-0.4902,-0.3287,-0.819
2018-10-24,-0.6603,-0.6804,-1.3408
2018-10-25,-0.7797,-0.4775,-1.2573
2018-10-26,-0.8807,-0.4038,-1.2844
2018-10-29,-1.0124,-0.5268,-1.5391
2018-10-30,-1.156,-0.5747,-1.7307
2018-10-31,-1.2479,-0.3675,-1.6154
2018-11-01,-1.3139,-0.2638,-1.5777
2018-11-02,-1.3533,-0.1577,-1.511
2018-11-05,-1.3494,0.0156,-1.3338
2018-11-06,-1.3121,0.1491,-1.1631
2018-11-07,-1.1853,0.5075,-0.6778
2018-11-08,-1.0095,0.7029,-0.3066
2018-11-09,-0.8449,0.6587,-0.1862
2018-11-12,-0.7369,0.4318,-0.3051
2018-11-13,-0.6674,0.2781,-0.3893
2018-11-14,-0.6555,0.0476,-0.6079
2018-11-15,-0.642,0.054,-0.588
2018-11-16,-0.6106,0.1255,-0.4851
2018-11-19,-0.6268,-0.0649,-0.6917
2018-11-20,-0.717,-0.3608,-1.0779
2018-11-21,-0.8249,-0.4315,-1.2565
2018-11-23,-0.937,-0.4482,-1.3852
2018-11-26,-0.9894,-0.2097,-1.1991
2018-11-27,-0.9888,0.0026,-0.9862
2018-11-28,-0.8891,0.3985,-0.4906
2018-11-29,-0.7455,0.5745,-0.171
2018-11-30,-0.569,0.7062,0.1373
2018-12-03,-0.3606,0.8335,0.4729
2018-12-04,-0.1993,0.645,0.4457
2018-12-06,-0.0649,0.5377,0.4728
2018-12-07,-0.0239,0.1639,0.14
2018-12-10,0.0006,0.098,0.0986
2018-12-11,0.0294,0.1154,0.1449
2018-12-12,0.0673,0.1513,0.2185
2018-12-13,0.1145,0.1888,0.3033
2018-12-14,0.1103,-0.0169,0.0934
2018-12-17,0.0237,-0.3463,-0.3226
2018-12-18,-0.0928,-0.4659,-0.5587
2018-12-19,-0.2262,-0.5335,-0.7596
2018-12-20,-0.3974,-0.6849,-1.0823
2018-12-21,-0.6348,-0.9496,-1.5844
2018-12-24,-0.9652,-1.3216,-2.2868
2018-12-26,-1.2318,-1.0664,-2.2982
2018-12-27,-1.4317,-0.7997,-2.2314
2018-12-28,-1.5887,-0.628,-2.2167
2018-12-31,-1.6881,-0.3976,-2.0857
2019-01-02,-1.7495,-0.2457,-1.9953
2019-01-03,-1.8393,-0.3591,-2.1984
2019-01-04,-1.8657,-0.1055,-1.9712
2019-01-07,-1.8446,0.0843,-1.7603
2019-01-08,-1.7789,0.2629,-1.516
2019-01-09,-1.6611,0.4711,-1.19
2019-01-10,-1.5238,0.5493,-0.9745
2019-01-11,-1.3907,0.5323,-0.8584
2019-01-14,-1.2761,0.4586,-0.8175
2019-01-15,-1.1288,0.5889,-0.54
2019-01-16,-0.9604,0.6736,-0.2869
2019-01-17,-0.7736,0.7473,-0.0263
2019-01-18,-0.5579,0.8629,0.305
2019-01-22,-0.3665,0.7657,0.3992
2019-01-23,-0.1831,0.7336,0.5506
2019-01-24,-0.022,0.6442,0.6222
2019-01-25,0.1321,0.6165,0.7486
2019-01-28,0.2402,0.4322,0.6724
2019-01-29,0.279,0.1553,0.4344
2019-01-30,0.3267,0.1906,0.5173
2019-01-31,0.3455,0.0753,0.4208
2019-02-01,0.3182,-0.1094,0.2088
2019-02-04,0.3098,-0.0334,0.2765
2019-02-05,0.3367,0.1076,0.4444
2019-02-06,0.3646,0.1114,0.4759
2019-02-07,0.3786,0.056,0.4346
2019-02-08,0.3887,0.0405,0.4292
2019-02-11,0.3883,-0.0017,0.3865
2019-02-12,0.4065,0.073,0.4796
2019-02-13,0.4333,0.1072,0.5406
2019-02-14,0.4646,0.1249,0.5894
2019-02-15,0.5169,0.2094,0.7263
2019-02-19,0.5778,0.2434,0.8212
2019-02-20,0.6232,0.1817,0.8049
2019-02-21,0.6912,0.272,0.9632
2019-02-22,0.7931,0.4076,1.2007
2019-02-25,0.919,0.5036,1.4225
2019-02-26,1.0635,0.5781,1.6416
2019-02-27,1.2067,0.5727,1.7793
2019-02-28,1.3365,0.5193,1.8558
2019-03-01,1.4561,0.4784,1.9344
2019-03-04,1.5553,0.3971,1.9525
2019-03-05,1.6242,0.2755,1.8997
2019-03-06,1.6675,0.1732,1.8407
2019-03-07,1.667,-0.002,1.6649
2019-03-08,1.6372,-0.1193,1.5179
2019-03-11,1.6238,-0.0534,1.5704
2019-03-12,1.6304,0.0263,1.6567
2019-03-13,1.6595,0.1162,1.7757
2019-03-14,1.6987,0.1571,1.8558
2019-03-15,1.7595,0.2432,2.0027
2019-03-18,1.8531,0.3743,2.2274
2019-03-19,1.9594,0.4251,2.3845
2019-03-20,2.0615,0.4085,2.47
2019-03-21,2.194,0.5302,2.7242
2019-03-22,2.2831,0.3563,2.6395
2019-03-25,2.3448,0.2468,2.5917
2019-03-26,2.3848,0.1598,2.5446
2019-03-27,2.3854,0.0024,2.3878
2019-03-28,2.3584,-0.1079,2.2505
2019-03-29,2.3263,-0.1284,2.1979
2019-04-01,2.3046,-0.0869,2.2177
2019-04-02,2.288,-0.0664,2.2216
2019-04-03,2.2827,-0.0212,2.2615
2019-04-04,2.2698,-0.0515,2.2183
2019-04-05,2.2562,-0.0546,2.2015
2019-04-08,2.2382,-0.0718,2.1664
2019-04-09,2.2031,-0.1406,2.0624
2019-04-10,2.1684,-0.1384,2.03
2019-04-11,2.1333,-0.1406,1.9927
2019-04-12,2.1047,-0.1145,1.9901
2019-04-15,2.0784,-0.105,1.9735
2019-04-16,2.0459,-0.1303,1.9156
2019-04-17,2.0223,-0.0941,1.9282
2019-04-18,2.0266,0.0171,2.0437
2019-04-22,2.0497,0.0923,2.142
2019-04-23,2.1055,0.2232,2.3287
2019-04-24,2.1672,0.2469,2.4141
2019-04-25,2.2905,0.4932,2.7837
2019-04-26,2.4525,0.6481,3.1006
2019-04-29,2.6228,0.6812,3.304
2019-04-30,2.7966,0.6953,3.4919
2019-05-01,2.9138,0.4686,3.3824
2019-05-02,2.956,0.1688,3.1248
2019-05-03,2.9852,0.1168,3.1019
2019-05-06,2.9859,0.0029,2.9889
2019-05-07,2.92,-0.2636,2.6564
2019-05-08,2.809,-0.4441,2.3649
2019-05-09,2.6689,-0.5602,2.1087
2019-05-10,2.538,-0.5239,2.014
2019-05-13,2.3534,-0.7381,1.6153
2019-05-14,2.1617,-0.767,1.3946
2019-05-15,1.9911,-0.6823,1.3088
2019-05-16,1.8846,-0.4259,1.4587
2019-05-17,1.8059,-0.3149,1.4909
2019-05-20,1.715,-0.3634,1.3516
2019-05-21,1.6283,-0.347,1.2813
2019-05-22,1.5572,-0.2842,1.2731
2019-05-23,1.4724,-0.3392,1.1332
2019-05-24,1.3811,-0.3655,1.0155
2019-05-28,1.2859,-0.3805,0.9054
2019-05-29,1.171,-0.4596,0.7114
2019-05-30,1.0597,-0.4453,0.6144
2019-05-31,0.9213,-0.5535,0.3678
2019-06-03,0.7099,-0.8458,-0.1359
2019-06-04,0.5151,-0.7792,-0.2641
2019-06-05,0.3823,-0.5309,-0.1486
2019-06-06,0.3264,-0.224,0.1024
2019-06-07,0.3778,0.2056,0.5834
2019-06-10,0.5121,0.5373,1.0494
2019-06-11,0.6822,0.6804,1.3626
2019-06-12,0.8545,0.6893,1.5438
2019-06-13,1.0305,0.7039,1.7344
2019-06-14,1.1992,0.6751,1.8743
2019-06-17,1.3583,0.6362,1.9945
2019-06-18,1.5367,0.7135,2.2502
2019-06-19,1.7228,0.7444,2.4672
2019-06-20,1.9201,0.7894,2.7096
2019-06-21,2.1101,0.76,2.8702
2019-06-24,2.2937,0.7342,3.0279
2019-06-25,2.389,0.3811,2.77
2019-06-26,2.4264,0.1498,2.5763
2019-06-27,2.4237,-0.011,2.4127
2019-06-28,2.3873,-0.1455,2.2418
2019-07-01,2.3538,-0.1341,2.2196
2019-07-02,2.3328,-0.084,2.2487
2019-07-03,2.3294,-0.0133,2.3161
2019-07-05,2.3257,-0.0151,2.3106
2019-07-08,2.3149,-0.0429,2.272
2019-07-09,2.2871,-0.1112,2.176
2019-07-10,2.2671,-0.0803,2.1868
2019-07-11,2.2565,-0.0423,2.2142
2019-07-12,2.2553,-0.0049,2.2504
2019-07-15,2.2548,-0.0018,2.2531
2019-07-16,2.2207,-0.1364,2.0843
2019-07-17,2.1493,-0.2856,1.8637
2019-07-18,2.0558,-0.3742,1.6816
2019-07-19,1.9518,-0.416,1.5358
2019-07-22,1.8711,-0.3228,1.5484
2019-07-23,1.8187,-0.2095,1.6092
2019-07-24,1.8055,-0.0529,1.7526
2019-07-25,1.8049,-0.0023,1.8027
2019-07-26,1.8266,0.0865,1.9131
2019-07-29,1.8519,0.1012,1.9531
2019-07-30,1.8631,0.0449,1.9079
2019-07-31,1.7955,-0.2702,1.5253
2019-08-01,1.7066,-0.3556,1.351
2019-08-02,1.5866,-0.4801,1.1065
2019-08-05,1.3749,-0.8468,0.5281
2019-08-06,1.1533,-0.8864,0.2668
2019-08-07,0.9439,-0.8377,0.1062
2019-08-08,0.8085,-0.5415,0.267
2019-08-09,0.706,-0.4101,0.2959
2019-08-12,0.5972,-0.4352,0.162
2019-08-13,0.5336,-0.2542,0.2794
2019-08-14,0.4268,-0.4272,-0.0004
2019-08-15,0.2928,-0.5362,-0.2435
2019-08-16,0.1871,-0.4228,-0.2357
2019-08-19,0.1406,-0.1857,-0.0451
2019-08-20,0.1151,-0.1021,0.013
2019-08-21,0.1282,0.0523,0.1805
2019-08-22,0.1483,0.0807,0.229
2019-08-23,0.1015,-0.1873,-0.0857
2019-08-26,0.0478,-0.2148,-0.167
2019-08-27,-0.0029,-0.2028,-0.2057
2019-08-28,-0.0519,-0.1961,-0.248
2019-08-29,-0.0563,-0.0177,-0.0741
2019-08-30,-0.0366,0.0789,0.0423
2019-09-03,-0.0317,0.0195,-0.0122
2019-09-04,-0.011,0.083,0.072
2019-09-05,0.0573,0.273,0.3303
2019-09-06,0.1364,0.3166,0.4531
2019-09-09,0.1928,0.2253,0.4181
2019-09-10,0.2084,0.0626,0.271
2019-09-11,0.1979,-0.042,0.1559
2019-09-12,0.1934,-0.0178,0.1756
2019-09-13,0.1894,-0.0163,0.1731
2019-09-16,0.1695,-0.0794,0.0902
2019-09-17,0.1574,-0.0486,0.1087
2019-09-18,0.1683,0.0439,0.2122
2019-09-19,0.2335,0.2607,0.4943
2019-09-20,0.3027,0.2768,0.5796
2019-09-23,0.3654,0.2505,0.6159
2019-09-24,0.3917,0.1052,0.4969
2019-09-25,0.4245,0.1315,0.556
2019-09-26,0.4617,0.1486,0.6103
2019-09-27,0.4697,0.0319,0.5015
2019-09-30,0.4786,0.0357,0.5143
2019-10-01,0.4553,-0.0932,0.362
2019-10-02,0.3733,-0.3277,0.0456
2019-10-03,0.2841,-0.3569,-0.0728
2019-10-04,0.2237,-0.2417,-0.018
2019-10-07,0.168,-0.2226,-0.0546
2019-10-08,0.0948,-0.2931,-0.1983
2019-10-09,0.0551,-0.1587,-0.1036
2019-10-10,0.0521,-0.0118,0.0403
2019-10-11,0.0815,0.1174,0.1989
2019-10-14,0.1273,0.1832,0.3105
2019-10-15,0.213,0.3429,0.556
2019-10-16,0.3002,0.3488,0.649
2019-10-17,0.3716,0.2855,0.6571
2019-10-18,0.3921,0.0819,0.474
2019-10-21,0.395,0.0116,0.4066
2019-10-22,0.3529,-0.1682,0.1847
2019-10-23,0.298,-0.2197,0.0783
2019-10-24,0.2803,-0.0709,0.2093
2019-10-25,0.2987,0.0739,0.3726
2019-10-28,0.3935,0.3789,0.7724
2019-10-29,0.5084,0.4598,0.9682
2019-10-30,0.6573,0.5954,1.2527
2019-10-31,0.7983,0.564,1.3623
2019-11-01,0.9307,0.5299,1.4606
2019-11-04,1.062,0.5252,1.5872
2019-11-05,1.1819,0.4793,1.6611
2019-11-06,1.2791,0.3891,1.6682
2019-11-07,1.3574,0.3132,1.6707
2019-11-08,1.4438,0.3454,1.7892
2019-11-11,1.5297,0.3439,1.8736
2019-11-12,1.6228,0.3722,1.995
2019-11-13,1.7155,0.371,2.0865
2019-11-14,1.8113,0.383,2.1942
2019-11-15,1.9302,0.4758,2.406
2019-11-18,2.059,0.515,2.574
2019-11-19,2.1832,0.4971,2.6803
2019-11-20,2.2809,0.3907,2.6716
2019-11-21,2.3494,0.2738,2.6232
2019-11-22,2.3923,0.1718,2.5641
2019-11-25,2.4378,0.1817,2.6195
2019-11-26,2.4896,0.2072,2.6968
2019-11-27,2.5416,0.2082,2.7498
