date,MACD,MACD_Signal,MACD_Hist
2019-01-24,0.2448,-0.0151,0.2599
2019-01-25,0.4297,0.0738,0.3559
2019-01-28,0.5546,0.17,0.3846
2019-01-29,0.6572,0.2674,0.3898
2019-01-30,0.8187,0.3777,0.441
2019-01-31,0.9351,0.4892,0.4459
2019-02-01,1.0133,0.594,0.4193
2019-02-04,1.0206,0.6793,0.3413
2019-02-05,1.1552,0.7745,0.3807
2019-02-06,1.2084,0.8613,0.3471
2019-02-07,1.2594,0.9409,0.3185
2019-02-08,1.3337,1.0195,0.3142
2019-02-11,1.3958,1.0947,0.3011
2019-02-12,1.4095,1.1577,0.2518
2019-02-13,1.4647,1.2191,0.2456
2019-02-14,1.5176,1.2788,0.2388
2019-02-15,1.5314,1.3293,0.2021
2019-02-19,1.4841,1.3603,0.1238
2019-02-20,1.4453,1.3773,0.068
2019-02-21,1.4231,1.3865,0.0367
2019-02-22,1.4374,1.3966,0.0407
2019-02-25,1.4122,1.3998,0.0125
2019-02-26,1.3836,1.3965,-0.0129
2019-02-27,1.2665,1.3705,-0.104
2019-02-28,1.169,1.3302,-0.1612
2019-03-01,1.1264,1.2895,-0.163
2019-03-04,1.0882,1.2492,-0.161
2019-03-05,1.0961,1.2186,-0.1225
2019-03-06,1.0651,1.1879,-0.1228
2019-03-07,0.976,1.1455,-0.1695
2019-03-08,0.7953,1.0755,-0.2802
2019-03-11,0.6702,0.9944,-0.3242
2019-03-12,0.5941,0.9144,-0.3202
2019-03-13,0.5317,0.8378,-0.3061
2019-03-14,0.5278,0.7758,-0.248
2019-03-15,0.5132,0.7233,-0.2101
2019-03-18,0.5094,0.6805,-0.1711
2019-03-19,0.5437,0.6531,-0.1094
2019-03-20,0.5843,0.6394,-0.055
2019-03-21,0.6598,0.6435,0.0163
2019-03-22,0.6874,0.6523,0.0352
2019-03-25,0.7284,0.6675,0.0609
2019-03-26,0.8048,0.6949,0.1099
2019-03-27,0.838,0.7235,0.1144
2019-03-28,0.9517,0.7692,0.1825
2019-03-29,1.0603,0.8274,0.2329
2019-04-01,1.103,0.8825,0.2205
2019-04-02,1.1486,0.9357,0.2129
2019-04-03,1.176,0.9838,0.1922
2019-04-04,1.1857,1.0242,0.1615
2019-04-05,1.234,1.0661,0.1679
2019-04-08,1.2714,1.1072,0.1642
2019-04-09,1.2798,1.1417,0.1381
2019-04-10,1.3005,1.1735,0.127
2019-04-11,1.333,1.2054,0.1276
2019-04-12,1.4055,1.2454,0.1601
2019-04-15,1.4072,1.2778,0.1294
2019-04-16,1.3558,1.2934,0.0624
2019-04-17,1.2538,1.2855,-0.0316
2019-04-18,1.2346,1.2753,-0.0407
2019-04-22,1.1528,1.2508,-0.098
2019-04-23,1.1227,1.2252,-0.1025
2019-04-24,1.1182,1.2038,-0.0856
2019-04-25,1.1594,1.1949,-0.0355
2019-04-26,1.2055,1.197,0.0085
2019-04-29,1.1849,1.1946,-0.0097
2019-04-30,1.2166,1.199,0.0176
2019-05-01,1.2149,1.2022,0.0127
2019-05-02,1.1957,1.2009,-0.0052
2019-05-03,1.2133,1.2034,0.0099
2019-05-06,1.214,1.2055,0.0085
2019-05-07,1.1928,1.203,-0.0102
2019-05-08,1.1698,1.1963,-0.0266
2019-05-09,1.1264,1.1823,-0.0559
2019-05-10,1.1211,1.1701,-0.049
2019-05-13,0.9654,1.1291,-0.1638
2019-05-14,0.8626,1.0758,-0.2132
2019-05-15,0.8282,1.0263,-0.1981
2019-05-16,0.8827,0.9976,-0.1149
2019-05-17,0.9161,0.9813,-0.0652
2019-05-20,0.7524,0.9355,-0.1831
2019-05-21,0.6849,0.8854,-0.2005
2019-05-22,0.602,0.8287,-0.2268
2019-05-23,0.4631,0.7556,-0.2925
2019-05-24,0.3282,0.6701,-0.3419
2019-05-28,0.183,0.5727,-0.3897
2019-05-29,0.0336,0.4649,-0.4313
2019-05-30,-0.0129,0.3693,-0.3822
2019-05-31,-0.0579,0.2839,-0.3418
2019-06-03,-0.0797,0.2111,-0.2909
2019-06-04,0.0875,0.1864,-0.0989
2019-06-05,0.3324,0.2156,0.1168
2019-06-06,0.6354,0.2996,0.3358
2019-06-07,0.9517,0.43,0.5217
2019-06-10,1.1448,0.573,0.5718
2019-06-11,1.3181,0.722,0.5961
2019-06-12,1.4836,0.8743,0.6093
2019-06-13,1.6298,1.0254,0.6044
2019-06-14,1.7968,1.1797,0.6171
2019-06-17,1.8098,1.3057,0.5041
2019-06-18,1.7914,1.4029,0.3886
2019-06-19,1.8276,1.4878,0.3398
2019-06-20,1.9053,1.5713,0.334
2019-06-21,1.8751,1.6321,0.243
2019-06-24,1.8165,1.6689,0.1475
2019-06-25,1.7977,1.6947,0.103
2019-06-26,1.6931,1.6944,-0.0013
2019-06-27,1.6062,1.6768,-0.0705
2019-06-28,1.5414,1.6497,-0.1083
2019-07-01,1.5305,1.6258,-0.0954
2019-07-02,1.5811,1.6169,-0.0358
2019-07-03,1.7846,1.6504,0.1341
2019-07-05,1.9237,1.7051,0.2186
2019-07-08,1.9828,1.7606,0.2222
2019-07-09,1.9898,1.8064,0.1833
2019-07-10,2.0643,1.858,0.2063
2019-07-11,2.1542,1.9173,0.237
2019-07-12,2.256,1.985,0.271
2019-07-15,2.3411,2.0562,0.2849
2019-07-16,2.3747,2.1199,0.2548
2019-07-17,2.3875,2.1734,0.2141
2019-07-18,2.4701,2.2328,0.2373
2019-07-19,2.4109,2.2684,0.1425
2019-07-22,2.3865,2.292,0.0945
2019-07-23,2.2756,2.2887,-0.0131
2019-07-24,2.2058,2.2722,-0.0663
2019-07-25,2.1524,2.2482,-0.0958
2019-07-26,2.7345,2.3455,0.389
2019-07-29,3.0725,2.4909,0.5816
2019-07-30,3.193,2.6313,0.5617
2019-07-31,3.0946,2.7239,0.3707
2019-08-01,3.0374,2.7866,0.2507
2019-08-02,2.9682,2.823,0.1453
2019-08-05,2.7359,2.8055,-0.0697
2019-08-06,2.6535,2.7751,-0.1216
2019-08-07,2.5491,2.7299,-0.1808
2019-08-08,2.522,2.6883,-0.1663
2019-08-09,2.4745,2.6456,-0.1711
2019-08-12,2.2982,2.5761,-0.2779
2019-08-13,2.271,2.5151,-0.2441
2019-08-14,2.0875,2.4296,-0.3421
2019-08-15,1.9685,2.3373,-0.3688
2019-08-16,1.9319,2.2563,-0.3244
2019-08-19,1.8923,2.1835,-0.2911
2019-08-20,1.7576,2.0983,-0.3407
2019-08-21,1.6871,2.0161,-0.329
2019-08-22,1.6261,1.9381,-0.3119
2019-08-23,1.4171,1.8339,-0.4168
2019-08-26,1.3807,1.7432,-0.3625
2019-08-27,1.3038,1.6554,-0.3516
2019-08-28,1.3069,1.5857,-0.2788
2019-08-29,1.3446,1.5374,-0.1928
2019-08-30,1.2679,1.4835,-0.2156
2019-09-03,1.2101,1.4289,-0.2187
2019-09-04,1.0984,1.3628,-0.2643
2019-09-05,0.9545,1.2811,-0.3266
2019-09-06,0.8453,1.194,-0.3487
2019-09-09,0.624,1.08,-0.456
2019-09-10,0.1396,0.8919,-0.7523
2019-09-11,-0.1913,0.6752,-0.8665
2019-09-12,-0.3622,0.4678,-0.8299
2019-09-13,-0.618,0.2506,-0.8686
2019-09-16,-0.8959,0.0213,-0.9172
2019-09-17,-0.9974,-0.1824,-0.8149
2019-09-18,-1.0487,-0.3557,-0.693
2019-09-19,-1.0291,-0.4904,-0.5388
2019-09-20,-1.1209,-0.6165,-0.5044
2019-09-23,-1.121,-0.7174,-0.4036
2019-09-24,-1.1794,-0.8098,-0.3696
2019-09-25,-1.1773,-0.8833,-0.294
2019-09-26,-1.2062,-0.9479,-0.2583
2019-09-27,-1.3291,-1.0241,-0.305
2019-09-30,-1.4063,-1.1005,-0.3057
2019-10-01,-1.6031,-1.201,-0.402
2019-10-02,-1.9137,-1.3436,-0.5701
2019-10-03,-2.1073,-1.4963,-0.611
2019-10-04,-2.1353,-1.6241,-0.5112
2019-10-07,-2.1385,-1.727,-0.4115
2019-10-08,-2.1916,-1.8199,-0.3717
2019-10-09,-2.1332,-1.8826,-0.2507
2019-10-10,-2.0544,-1.9169,-0.1375
2019-10-11,-1.9374,-1.921,-0.0163
2019-10-14,-1.8028,-1.8974,0.0946
2019-10-15,-1.6904,-1.856,0.1656
2019-10-16,-1.5624,-1.7973,0.2349
2019-10-17,-1.4777,-1.7334,0.2556
2019-10-18,-1.4153,-1.6698,0.2544
2019-10-21,-1.4046,-1.6167,0.2122
2019-10-22,-1.5309,-1.5995,0.0687
2019-10-23,-1.6698,-1.6136,-0.0562
2019-10-24,-1.7246,-1.6358,-0.0888
2019-10-25,-1.7318,-1.655,-0.0768
2019-10-28,-1.7003,-1.6641,-0.0362
2019-10-29,-1.6139,-1.654,0.0402
2019-10-30,-1.523,-1.6278,0.1048
2019-10-31,-1.4049,-1.5832,0.1783
2019-11-01,-1.4041,-1.5474,0.1433
2019-11-04,-1.4545,-1.5288,0.0743
2019-11-05,-1.5157,-1.5262,0.0105
2019-11-06,-1.4586,-1.5127,0.0541
2019-11-07,-1.4802,-1.5062,0.026
2019-11-08,-1.4946,-1.5039,0.0093
2019-11-11,-1.4362,-1.4903,0.0541
2019-11-12,-1.3031,-1.4529,0.1498
2019-11-13,-1.1345,-1.3892,0.2547
2019-11-14,-0.9544,-1.3022,0.3479
2019-11-15,-0.816,-1.205,0.389
2019-11-18,-0.7134,-1.1067,0.3933
2019-11-19,-0.6536,-1.016,0.3625
2019-11-20,-0.6041,-0.9336,0.3296
2019-11-21,-0.6621,-0.8793,0.2173
2019-11-22,-0.6426,-0.832,0.1894
2019-11-25,-0.5617,-0.7779,0.2162
2019-11-26,-0.4274,-0.7078,0.2805
2019-11-27,-0.2207,-0.6104,0.3897
2019-11-29,-0.0834,-0.505,0.4216
2019-12-02,-0.0435,-0.4127,0.3692
2019-12-03,0.0082,-0.3285,0.3367
2019-12-04,0.0949,-0.2438,0.3388
2019-12-05,0.086,-0.1778,0.2638
2019-12-06,0.2272,-0.0968,0.324
2019-12-09,0.332,-0.0111,0.3431
2019-12-10,0.3912,0.0694,0.3218
2019-12-11,0.477,0.1509,0.3261
2019-12-12,0.6681,0.2543,0.4137
2019-12-13,0.8468,0.3728,0.474
2019-12-16,0.986,0.4955,0.4905
2019-12-17,1.0319,0.6027,0.4292
2019-12-18,1.045,0.6912,0.3538
2019-12-19,1.0856,0.7701,0.3155
2019-12-20,1.1002,0.8361,0.2641
2019-12-23,1.0808,0.8851,0.1958
2019-12-24,1.0765,0.9233,0.1531
2019-12-26,1.0253,0.9437,0.0815
2019-12-27,0.9778,0.9505,0.0273
2019-12-30,0.8745,0.9353,-0.0608
2019-12-31,0.8219,0.9126,-0.0908
2020-01-02,0.8854,0.9072,-0.0218
2020-01-03,0.8835,0.9024,-0.0189
2020-01-06,0.8162,0.8852,-0.069
2020-01-07,0.7325,0.8547,-0.1221
2020-01-08,0.7401,0.8317,-0.0917
2020-01-09,0.8691,0.8392,0.0299
2020-01-10,0.9308,0.8575,0.0733
2020-01-13,1.042,0.8944,0.1475
2020-01-14,1.11,0.9375,0.1724
2020-01-15,1.1945,0.9889,0.2056
2020-01-16,1.3301,1.0572,0.2729
2020-01-17,1.5041,1.1465,0.3575
2020-01-21,1.5363,1.2245,0.3118
2020-01-22,1.5441,1.2884,0.2557
2020-01-23,1.6299,1.3567,0.2732
2020-01-24,1.5413,1.3936,0.1477
2020-01-27,1.1911,1.3531,-0.162
2020-01-28,0.8928,1.2611,-0.3683
2020-01-29,0.4989,1.1086,-0.6097
2020-01-30,0.1145,0.9098,-0.7953
2020-01-31,-0.2686,0.6741,-0.9427
2020-02-03,-0.4716,0.445,-0.9166
2020-02-04,-0.4362,0.2688,-0.7049
2020-02-05,-0.4688,0.1212,-0.5901
2020-02-06,-0.6016,-0.0233,-0.5783
2020-02-07,-0.6772,-0.1541,-0.5231
2020-02-10,-0.6402,-0.2513,-0.3889
2020-02-11,-0.6055,-0.3222,-0.2833
2020-02-12,-0.4868,-0.3551,-0.1317
2020-02-13,-0.2802,-0.3401,0.0599
2020-02-14,-0.1666,-0.3054,0.1388
2020-02-18,-0.0797,-0.2603,0.1806
2020-02-19,0.0619,-0.1958,0.2577
2020-02-20,0.0493,-0.1468,0.1961
2020-02-21,-0.0601,-0.1295,0.0694
2020-02-24,-0.3716,-0.1779,-0.1937
2020-02-25,-0.7974,-0.3018,-0.4956
2020-02-26,-1.2431,-0.49,-0.753
2020-02-27,-1.768,-0.7456,-1.0223
2020-02-28,-2.1479,-1.0261,-1.1218
2020-03-02,-2.106,-1.2421,-0.8639
2020-03-03,-2.3507,-1.4638,-0.8869
2020-03-04,-2.4303,-1.6571,-0.7732
2020-03-05,-2.7425,-1.8742,-0.8683
2020-03-06,-3.0237,-2.1041,-0.9196
2020-03-09,-3.5693,-2.3971,-1.1722
2020-03-10,-3.6339,-2.6445,-0.9894
2020-03-11,-4.1671,-2.949,-1.2181
2020-03-12,-5.032,-3.3656,-1.6664
2020-03-13,-5.0284,-3.6982,-1.3303
2020-03-16,-5.8722,-4.133,-1.7392
2020-03-17,-6.4352,-4.5934,-1.8418
2020-03-18,-7.0144,-5.0776,-1.9368
2020-03-19,-6.983,-5.4587,-1.5243
2020-03-20,-7.1484,-5.7966,-1.3518
2020-03-23,-7.3146,-6.1002,-1.2144
2020-03-24,-6.697,-6.2196,-0.4774
2020-03-25,-6.0626,-6.1882,0.1256
2020-03-26,-5.1702,-5.9846,0.8144
2020-03-27,-4.6961,-5.7269,1.0308
2020-03-30,-4.1499,-5.4115,1.2616
2020-03-31,-3.8437,-5.0979,1.2542
2020-04-01,-3.809,-4.8401,1.0312
2020-04-02,-3.5485,-4.5818,1.0333
2020-04-03,-3.4595,-4.3573,0.8978
2020-04-06,-2.9723,-4.0803,1.1081
2020-04-07,-2.4832,-3.7609,1.2777
2020-04-08,-1.8437,-3.3775,1.5338
2020-04-09,-1.1373,-2.9294,1.7921
2020-04-13,-0.74,-2.4915,1.7515
2020-04-14,-0.268,-2.0468,1.7789
2020-04-15,0.0156,-1.6343,1.6499
2020-04-16,0.3141,-1.2446,1.5588
2020-04-17,0.8309,-0.8295,1.6604
2020-04-20,1.0842,-0.4468,1.531
2020-04-21,1.063,-0.1448,1.2078
2020-04-22,1.4115,0.1664,1.2451
2020-04-23,1.4851,0.4302,1.0549
2020-04-24,1.56,0.6561,0.9039
2020-04-27,1.7733,0.8796,0.8937
2020-04-28,1.996,1.1029,0.8931
2020-04-29,2.0017,1.2826,0.7191
2020-04-30,1.973,1.4207,0.5523
2020-05-01,1.6935,1.4753,0.2183
